dataset,path,original_class,label,included_six_class,width,height,mode,sha256,file_size,duplicate_group_size,is_exact_duplicate,cross_label_conflict,within_dataset_duplicate_rank,eligible_after_dedup
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1235.jpg,plastic,plastic,True,512,384,RGB,3d1e36e5e4c1af663d0509513d856d7430c70915e52c20cb1b9f2e0979a2a2fe,15793,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic34.jpg,plastic,plastic,True,512,384,RGB,3d1e36e5e4c1af663d0509513d856d7430c70915e52c20cb1b9f2e0979a2a2fe,15793,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic242.jpg,plastic,plastic,True,512,384,RGB,3d1e36e5e4c1af663d0509513d856d7430c70915e52c20cb1b9f2e0979a2a2fe,15793,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_310.jpg,glass,glass,True,512,384,RGB,3d20e97c12fd189de4743990657479f67326d30b66b8c14ed2a82f904610e25a,10943,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass64.jpg,white-glass,glass,True,512,384,RGB,3d20e97c12fd189de4743990657479f67326d30b66b8c14ed2a82f904610e25a,10943,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass284.jpg,glass,glass,True,512,384,RGB,3d20e97c12fd189de4743990657479f67326d30b66b8c14ed2a82f904610e25a,10943,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_44.jpg,clothes,,False,400,533,RGB,3d21f8c11afa9518cd16f9f661ad6165cfb4b1a0d2d25baa9954e2c32ebc41fa,33151,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes3040.jpg,clothes,,False,400,533,RGB,3d21f8c11afa9518cd16f9f661ad6165cfb4b1a0d2d25baa9954e2c32ebc41fa,33151,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_980.jpg,shoes,,False,285,177,RGB,3d2dbd9e99b3519f33a9a0a35bfffedc12fc1cfe8b93b9c7480bb13912c2bf29,5203,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes1448.jpg,shoes,,False,285,177,RGB,3d2dbd9e99b3519f33a9a0a35bfffedc12fc1cfe8b93b9c7480bb13912c2bf29,5203,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_447.jpg,glass,glass,True,225,225,RGB,3d300f5f1f8f06833e59e49ed64e6a25dfd24265f967b791c55db4c42e0f08d9,2428,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass345.jpg,white-glass,glass,True,225,225,RGB,3d300f5f1f8f06833e59e49ed64e6a25dfd24265f967b791c55db4c42e0f08d9,2428,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1644.jpg,clothes,,False,400,534,RGB,3d30704407ec59d710fe4a4773546bf80f578a6d7b25968b43ba8ae9d6e0ea79,14975,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes614.jpg,clothes,,False,400,534,RGB,3d30704407ec59d710fe4a4773546bf80f578a6d7b25968b43ba8ae9d6e0ea79,14975,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_582.jpg,biological,,False,228,221,RGB,3d319fd50b69cf8fdaa3ce33f05f1c348f6b7cc9587dba68301d320b267a3a7b,7306,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological15.jpg,biological,,False,228,221,RGB,3d319fd50b69cf8fdaa3ce33f05f1c348f6b7cc9587dba68301d320b267a3a7b,7306,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_183.jpg,shoes,,False,225,225,RGB,3d3866ecec7b3b915d29d785fafed428f772f9804811abab58d4c546f2359458,6761,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes281.jpg,shoes,,False,225,225,RGB,3d3866ecec7b3b915d29d785fafed428f772f9804811abab58d4c546f2359458,6761,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_265.jpg,metal,metal,True,512,384,RGB,3d427a2a75704ec9cdab1dd4253dfa54b5bf359f0dc3c8ed4430ea2856205c5b,19180,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal64.jpg,metal,metal,True,512,384,RGB,3d427a2a75704ec9cdab1dd4253dfa54b5bf359f0dc3c8ed4430ea2856205c5b,19180,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal140.jpg,metal,metal,True,512,384,RGB,3d427a2a75704ec9cdab1dd4253dfa54b5bf359f0dc3c8ed4430ea2856205c5b,19180,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_5.jpg,clothes,,False,400,534,RGB,3d475900a3a1b67fb21d050ff512aac79fe3351190452b5ab83a2f346ef0e4d3,21124,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes4008.jpg,clothes,,False,400,534,RGB,3d475900a3a1b67fb21d050ff512aac79fe3351190452b5ab83a2f346ef0e4d3,21124,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1320.jpg,clothes,,False,400,711,RGB,3d47bd4b99e2c7daa2a8edb384295d3de5238d117b7b48786508aff1af711324,45970,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes5311.jpg,clothes,,False,400,711,RGB,3d47bd4b99e2c7daa2a8edb384295d3de5238d117b7b48786508aff1af711324,45970,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_237.jpg,clothes,,False,400,469,RGB,3d4806098bbbac9b790faae88abee38011232c0434e0e0585288aa0350ba9561,20914,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes2667.jpg,clothes,,False,400,469,RGB,3d4806098bbbac9b790faae88abee38011232c0434e0e0585288aa0350ba9561,20914,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_391.jpg,shoes,,False,286,176,RGB,3d51e68339d14bf821cb427af32149fb1cc32dbe08010080fc341c2c9f6ac1a5,5228,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes1426.jpg,shoes,,False,286,176,RGB,3d51e68339d14bf821cb427af32149fb1cc32dbe08010080fc341c2c9f6ac1a5,5228,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_134.jpg,cardboard,cardboard,True,512,384,RGB,3d52014c2951d04cf94cebb05398f782e76614a815da114f6f0b925c7d5d0444,25810,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard77.jpg,cardboard,cardboard,True,512,384,RGB,3d52014c2951d04cf94cebb05398f782e76614a815da114f6f0b925c7d5d0444,25810,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/cardboard/cardboard25.jpg,cardboard,cardboard,True,512,384,RGB,3d52014c2951d04cf94cebb05398f782e76614a815da114f6f0b925c7d5d0444,25810,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_679.jpg,metal,metal,True,275,183,RGB,3d5cd395e1f32afb9787167b004bd2e9b56d243e37ed5058cac7620091e7118c,3254,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal457.jpg,metal,metal,True,275,183,RGB,3d5cd395e1f32afb9787167b004bd2e9b56d243e37ed5058cac7620091e7118c,3254,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1070.jpg,plastic,plastic,True,512,384,RGB,3d697a4663ef8312ec806f1d35cb40331bad3dbf9bc190958983906808039a1d,9834,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic182.jpg,plastic,plastic,True,512,384,RGB,3d697a4663ef8312ec806f1d35cb40331bad3dbf9bc190958983906808039a1d,9834,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/plastic/plastic35.jpg,plastic,plastic,True,512,384,RGB,3d697a4663ef8312ec806f1d35cb40331bad3dbf9bc190958983906808039a1d,9834,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_512.jpg,cardboard,cardboard,True,225,225,RGB,3d7b730ba4169a9657010a6137359d558be370d5d58df9305f045d56d08d416d,3541,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard775.jpg,cardboard,cardboard,True,225,225,RGB,3d7b730ba4169a9657010a6137359d558be370d5d58df9305f045d56d08d416d,3541,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_648.jpg,battery,,False,225,225,RGB,3d7bb1729e5c680ba753810f7fadda766d95cf89bfb6eacea9074645268f54a9,4862,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery393.jpg,battery,,False,225,225,RGB,3d7bb1729e5c680ba753810f7fadda766d95cf89bfb6eacea9074645268f54a9,4862,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_1070.jpg,shoes,,False,225,225,RGB,3d7c08aa9533a2cff50ec8d820fd893eb7a5fb9974536d5675f655ab26e05b10,4922,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes820.jpg,shoes,,False,225,225,RGB,3d7c08aa9533a2cff50ec8d820fd893eb7a5fb9974536d5675f655ab26e05b10,4922,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1881.jpg,clothes,,False,400,665,RGB,3d7c76ec2b23239df50853894da012b5575f3174c6b6198a9569405e417a6794,28846,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes2244.jpg,clothes,,False,400,665,RGB,3d7c76ec2b23239df50853894da012b5575f3174c6b6198a9569405e417a6794,28846,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_1233.jpg,shoes,,False,260,193,RGB,3d8c340058d0eddaeeec693a23feaae5a5d07b797c93bd3fdfc137816a724d30,6869,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes1232.jpg,shoes,,False,260,193,RGB,3d8c340058d0eddaeeec693a23feaae5a5d07b797c93bd3fdfc137816a724d30,6869,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_530.jpg,shoes,,False,400,533,RGB,3d924868d0428697b704ad163147561e5dfb0d220c681e89b5aaa4c25a4b187c,30872,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes1097.jpg,shoes,,False,400,533,RGB,3d924868d0428697b704ad163147561e5dfb0d220c681e89b5aaa4c25a4b187c,30872,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1142.jpg,cardboard,cardboard,True,225,225,RGB,3d934440ce91ae8f6b67b7833bcf85704c84b71056b2f5dc221964535572bc43,3357,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard457.jpg,cardboard,cardboard,True,225,225,RGB,3d934440ce91ae8f6b67b7833bcf85704c84b71056b2f5dc221964535572bc43,3357,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_248.jpg,battery,,False,225,225,RGB,3daa472f5cae69523422d108a7e5e3ae5cb7de7b46c6ebe2c5a981b43ac9dfa8,4205,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery253.jpg,battery,,False,225,225,RGB,3daa472f5cae69523422d108a7e5e3ae5cb7de7b46c6ebe2c5a981b43ac9dfa8,4205,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_682.jpg,battery,,False,225,225,RGB,3dc1784af701c1023a200a2f395b7e15882e49908de2c0f7a67bd48bf222e65c,5585,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery629.jpg,battery,,False,225,225,RGB,3dc1784af701c1023a200a2f395b7e15882e49908de2c0f7a67bd48bf222e65c,5585,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_720.jpg,glass,glass,True,512,384,RGB,3dc88815b7460818c470fa8ae1e45fb439ac5fca8ca2009bf917367c2f00973e,11393,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass98.jpg,white-glass,glass,True,512,384,RGB,3dc88815b7460818c470fa8ae1e45fb439ac5fca8ca2009bf917367c2f00973e,11393,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass341.jpg,glass,glass,True,512,384,RGB,3dc88815b7460818c470fa8ae1e45fb439ac5fca8ca2009bf917367c2f00973e,11393,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1598.jpg,clothes,,False,400,400,RGB,3dcc69838f44066361933c1d3fd7964b90e0adebd6d7194302a33386a61a4d5c,26592,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes737.jpg,clothes,,False,400,400,RGB,3dcc69838f44066361933c1d3fd7964b90e0adebd6d7194302a33386a61a4d5c,26592,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_439.jpg,trash,trash,True,175,176,RGB,3dccf1b8f02892e8bf48976f41412ac1008ccb8ca02b502bf2ce3e92dc5cba3c,2756,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/trash/trash146.jpg,trash,trash,True,175,176,RGB,3dccf1b8f02892e8bf48976f41412ac1008ccb8ca02b502bf2ce3e92dc5cba3c,2756,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_46.jpg,metal,metal,True,253,199,RGB,3dd9777e144c46290814e20955ae8cd9011ddc873d4ccf17edf393eeb7269ce0,7070,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal522.jpg,metal,metal,True,253,199,RGB,3dd9777e144c46290814e20955ae8cd9011ddc873d4ccf17edf393eeb7269ce0,7070,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1156.jpg,clothes,,False,400,533,RGB,3de2293605dfcd862c3cb1c21f55c1c5b05685f6b56ed4a1dbccbea075bb0c18,32564,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes955.jpg,clothes,,False,400,533,RGB,3de2293605dfcd862c3cb1c21f55c1c5b05685f6b56ed4a1dbccbea075bb0c18,32564,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1737.jpg,clothes,,False,400,425,RGB,3de3feb57b9fc7fce80c0ad7824cf8200d67eaff2b70c9f116f32e481a06f2dd,20209,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes2732.jpg,clothes,,False,400,425,RGB,3de3feb57b9fc7fce80c0ad7824cf8200d67eaff2b70c9f116f32e481a06f2dd,20209,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_454.jpg,glass,glass,True,238,212,RGB,3dedd046d3769a3acecb79301f8d2dbc31f47e32d4a3cec976558f2883651363,4957,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass611.jpg,white-glass,glass,True,238,212,RGB,3dedd046d3769a3acecb79301f8d2dbc31f47e32d4a3cec976558f2883651363,4957,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_120.jpg,battery,,False,275,183,RGB,3defce5c2b2457491c957c1afa56a29fc5ecb8a69838c9fd6a0cd2ddc008101d,4017,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery582.jpg,battery,,False,275,183,RGB,3defce5c2b2457491c957c1afa56a29fc5ecb8a69838c9fd6a0cd2ddc008101d,4017,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_452.jpg,biological,,False,248,203,RGB,3df5a138999216e9917ad09356f2fc8cc6ff153bf363a08bf4173719da5bdafa,6890,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological459.jpg,biological,,False,248,203,RGB,3df5a138999216e9917ad09356f2fc8cc6ff153bf363a08bf4173719da5bdafa,6890,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1531.jpg,clothes,,False,400,533,RGB,3df745086a7463d14e2c678c04222c55b5d5eeb553e4b83669a67605b1fc971a,19822,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/clothes/clothes3047.jpg,clothes,,False,400,533,RGB,3df745086a7463d14e2c678c04222c55b5d5eeb553e4b83669a67605b1fc971a,19822,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_460.jpg,shoes,,False,251,200,RGB,3dfd2496e360a1586a0145d2741f64cf2a5ea12fc1ea32a603c89f1924206808,7032,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes1689.jpg,shoes,,False,251,200,RGB,3dfd2496e360a1586a0145d2741f64cf2a5ea12fc1ea32a603c89f1924206808,7032,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_66.jpg,biological,,False,225,225,RGB,3e0695082d475b5d24c20cfca1e48de9b0ff0dc794da87f552f4dc922e762c2f,15965,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/biological/biological855.jpg,biological,,False,225,225,RGB,3e0695082d475b5d24c20cfca1e48de9b0ff0dc794da87f552f4dc922e762c2f,15965,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_651.jpg,glass,glass,True,512,384,RGB,3e0867ff00914ae8338566ade7383c36ae2a0ce319c941ca1b2d12bc7ae92715,10563,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass540.jpg,white-glass,glass,True,512,384,RGB,3e0867ff00914ae8338566ade7383c36ae2a0ce319c941ca1b2d12bc7ae92715,10563,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/glass/glass136.jpg,glass,glass,True,512,384,RGB,3e0867ff00914ae8338566ade7383c36ae2a0ce319c941ca1b2d12bc7ae92715,10563,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_548.jpg,battery,,False,220,220,RGB,3e0a7f1696d16377bac2faaa71616f844f008fef9e2e5dfc3dab3770e2045bdd,3796,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery559.jpg,battery,,False,220,220,RGB,3e0a7f1696d16377bac2faaa71616f844f008fef9e2e5dfc3dab3770e2045bdd,3796,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_86.jpg,glass,glass,True,225,225,RGB,3e10078705679a244566dea951a8f0ed6027543de7bafcbd539726b45d38fa3d,2113,2,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass332.jpg,white-glass,glass,True,225,225,RGB,3e10078705679a244566dea951a8f0ed6027543de7bafcbd539726b45d38fa3d,2113,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_530.jpg,battery,,False,259,194,RGB,3e130364d277c587e80730c4a460005739a49932f1b6ac4f7ca4f809396deb71,3331,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/battery/battery694.jpg,battery,,False,259,194,RGB,3e130364d277c587e80730c4a460005739a49932f1b6ac4f7ca4f809396deb71,3331,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_169.jpg,shoes,,False,225,225,RGB,3e247b58117804d99f107369c49226042bfc7509aee6bf0947c457c653f7c9f6,4397,2,True,False,0,False
household,/content/waste_datasets/household/garbage_classification/shoes/shoes122.jpg,shoes,,False,225,225,RGB,3e247b58117804d99f107369c49226042bfc7509aee6bf0947c457c653f7c9f6,4397,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_576.jpg,metal,metal,True,512,384,RGB,3e24987057034d4bdb1e5f4efd6530f833f37bce839f38bed2c0f2dbdc22ae00,10354,3,True,False,0,True
household,/content/waste_datasets/household/garbage_classification/metal/metal142.jpg,metal,metal,True,512,384,RGB,3e24987057034d4bdb1e5f4efd6530f833f37bce839f38bed2c0f2dbdc22ae00,10354,3,True,False,0,True
trashnet,/content/waste_datasets/trashnet/dataset-resized/metal/metal203.jpg,metal,metal,True,512,384,RGB,3e24987057034d4bdb1e5f4efd6530f833f37bce839f38bed2c0f2dbdc22ae00,10354,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1138.jpg,paper,paper,True,512,384,RGB,3e2f85826777e8e31f054c8ef412589a0cf6904671fbd61e0eff6ca45570aeb7,9217,3,True,False,0,True
